,Date,wyt_sac,trinity_inflow,whiskeytown_inflow,shasta_inflow,oroville_inflow,folsom_inflow,month,year,trinity_inflow_1m,trinity_inflow_2m,trinity_inflow_3m,trinity_inflow_4m,whiskeytown_inflow_1m,whiskeytown_inflow_2m,whiskeytown_inflow_3m,whiskeytown_inflow_4m,shasta_inflow_1m,shasta_inflow_2m,shasta_inflow_3m,shasta_inflow_4m,oroville_inflow_1m,oroville_inflow_2m,oroville_inflow_3m,oroville_inflow_4m,folsom_inflow_1m,folsom_inflow_2m,folsom_inflow_3m,folsom_inflow_4m
451,1959-05-31,BN,160.5,8.1,369.0,301.2,213.4,May,1959,218.3,151.4,118.8,194.4,17.4,29.5,60.5,58.5,511.6,609.5,839.0,951.8,435.9,426.5,456.7,408.7,283.6,203.3,202.1,146.7
452,1959-06-30,BN,78.1,3.6,269.1,159.3,91.9,June,1959,160.5,218.3,151.4,118.8,8.1,17.4,29.5,60.5,369.0,511.6,609.5,839.0,301.2,435.9,426.5,456.7,213.4,283.6,203.3,202.1
453,1959-07-31,BN,19.8,1.6,234.3,120.6,21.0,July,1959,78.1,160.5,218.3,151.4,3.6,8.1,17.4,29.5,269.1,369.0,511.6,609.5,159.3,301.2,435.9,426.5,91.9,213.4,283.6,203.3
454,1959-08-31,BN,9.0,1.1,211.7,88.6,9.7,August,1959,19.8,78.1,160.5,218.3,1.6,3.6,8.1,17.4,234.3,269.1,369.0,511.6,120.6,159.3,301.2,435.9,21.0,91.9,213.4,283.6
455,1959-09-30,BN,10.2,2.5,261.5,87.6,19.0,September,1959,9.0,19.8,78.1,160.5,1.1,1.6,3.6,8.1,211.7,234.3,269.1,369.0,88.6,120.6,159.3,301.2,9.7,21.0,91.9,213.4
456,1959-10-31,BN,9.6,2.0,232.6,81.0,13.6,October,1959,10.2,9.0,19.8,78.1,2.5,1.1,1.6,3.6,261.5,211.7,234.3,269.1,87.6,88.6,120.6,159.3,19.0,9.7,21.0,91.9
457,1959-11-30,BN,9.2,2.0,224.2,77.7,13.8,November,1959,9.6,10.2,9.0,19.8,2.0,2.5,1.1,1.6,232.6,261.5,211.7,234.3,81.0,87.6,88.6,120.6,13.6,19.0,9.7,21.0
458,1959-12-31,BN,12.4,2.8,246.1,105.4,20.3,December,1959,9.2,9.6,10.2,9.0,2.0,2.0,2.5,1.1,224.2,232.6,261.5,211.7,77.7,81.0,87.6,88.6,13.8,13.6,19.0,9.7
459,1960-01-31,BN,32.3,11.8,401.9,152.0,62.2,January,1960,12.4,9.2,9.6,10.2,2.8,2.0,2.0,2.5,246.1,224.2,232.6,261.5,105.4,77.7,81.0,87.6,20.3,13.8,13.6,19.0
460,1960-02-29,D,155.5,47.7,874.2,671.6,347.3,February,1960,32.3,12.4,9.2,9.6,11.8,2.8,2.0,2.0,401.9,246.1,224.2,232.6,152.0,105.4,77.7,81.0,62.2,20.3,13.8,13.6
461,1960-03-31,D,210.2,40.9,873.4,754.2,437.0,March,1960,155.5,32.3,12.4,9.2,47.7,11.8,2.8,2.0,874.2,401.9,246.1,224.2,671.6,152.0,105.4,77.7,347.3,62.2,20.3,13.8
462,1960-04-30,D,164.1,18.2,474.7,505.2,361.5,April,1960,210.2,155.5,32.3,12.4,40.9,47.7,11.8,2.8,873.4,874.2,401.9,246.1,754.2,671.6,152.0,105.4,437.0,347.3,62.2,20.3
463,1960-05-31,D,205.1,16.3,453.1,380.0,296.0,May,1960,164.1,210.2,155.5,32.3,18.2,40.9,47.7,11.8,474.7,873.4,874.2,401.9,505.2,754.2,671.6,152.0,361.5,437.0,347.3,62.2
464,1960-06-30,D,148.4,7.4,319.5,216.5,135.9,June,1960,205.1,164.1,210.2,155.5,16.3,18.2,40.9,47.7,453.1,474.7,873.4,874.2,380.0,505.2,754.2,671.6,296.0,361.5,437.0,347.3
465,1960-07-31,D,26.1,2.9,223.5,121.6,26.7,July,1960,148.4,205.1,164.1,210.2,7.4,16.3,18.2,40.9,319.5,453.1,474.7,873.4,216.5,380.0,505.2,754.2,135.9,296.0,361.5,437.0
466,1960-08-31,D,10.2,1.9,208.3,90.0,11.9,August,1960,26.1,148.4,205.1,164.1,2.9,7.4,16.3,18.2,223.5,319.5,453.1,474.7,121.6,216.5,380.0,505.2,26.7,135.9,296.0,361.5
467,1960-09-30,D,5.9,1.6,201.9,74.3,9.6,September,1960,10.2,26.1,148.4,205.1,1.9,2.9,7.4,16.3,208.3,223.5,319.5,453.1,90.0,121.6,216.5,380.0,11.9,26.7,135.9,296.0
468,1960-10-31,D,10.0,1.9,226.9,73.0,11.3,October,1960,5.9,10.2,26.1,148.4,1.6,1.9,2.9,7.4,201.9,208.3,223.5,319.5,74.3,90.0,121.6,216.5,9.6,11.9,26.7,135.9
469,1960-11-30,D,33.7,5.5,318.6,147.5,37.4,November,1960,10.0,5.9,10.2,26.1,1.9,1.6,1.9,2.9,226.9,201.9,208.3,223.5,73.0,74.3,90.0,121.6,11.3,9.6,11.9,26.7
470,1960-12-31,D,102.4,32.4,640.4,194.0,53.8,December,1960,33.7,10.0,5.9,10.2,5.5,1.9,1.6,1.9,318.6,226.9,201.9,208.3,147.5,73.0,74.3,90.0,37.4,11.3,9.6,11.9
471,1961-01-31,D,52.5,17.3,404.3,161.7,31.8,January,1961,102.4,33.7,10.0,5.9,32.4,5.5,1.9,1.6,640.4,318.6,226.9,201.9,194.0,147.5,73.0,74.3,53.8,37.4,11.3,9.6
472,1961-02-28,D,225.1,49.9,862.0,386.9,123.0,February,1961,52.5,102.4,33.7,10.0,17.3,32.4,5.5,1.9,404.3,640.4,318.6,226.9,161.7,194.0,147.5,73.0,31.8,53.8,37.4,11.3
473,1961-03-31,D,142.3,43.3,718.3,362.4,158.0,March,1961,225.1,52.5,102.4,33.7,49.9,17.3,32.4,5.5,862.0,404.3,640.4,318.6,386.9,161.7,194.0,147.5,123.0,31.8,53.8,37.4
474,1961-04-30,D,181.4,19.8,501.9,403.8,240.5,April,1961,142.3,225.1,52.5,102.4,43.3,49.9,17.3,32.4,718.3,862.0,404.3,640.4,362.4,386.9,161.7,194.0,158.0,123.0,31.8,53.8
475,1961-05-31,D,218.3,12.0,472.2,413.5,278.7,May,1961,181.4,142.3,225.1,52.5,19.8,43.3,49.9,17.3,501.9,718.3,862.0,404.3,403.8,362.4,386.9,161.7,240.5,158.0,123.0,31.8
476,1961-06-30,D,160.1,5.8,305.5,237.1,125.8,June,1961,218.3,181.4,142.3,225.1,12.0,19.8,43.3,49.9,472.2,501.9,718.3,862.0,413.5,403.8,362.4,386.9,278.7,240.5,158.0,123.0
477,1961-07-31,D,25.4,2.6,220.2,112.1,29.0,July,1961,160.1,218.3,181.4,142.3,5.8,12.0,19.8,43.3,305.5,472.2,501.9,718.3,237.1,413.5,403.8,362.4,125.8,278.7,240.5,158.0
478,1961-08-31,D,8.1,1.7,206.6,97.9,21.2,August,1961,25.4,160.1,218.3,181.4,2.6,5.8,12.0,19.8,220.2,305.5,472.2,501.9,112.1,237.1,413.5,403.8,29.0,125.8,278.7,240.5
479,1961-09-30,D,5.4,1.7,196.2,73.2,16.1,September,1961,8.1,25.4,160.1,218.3,1.7,2.6,5.8,12.0,206.6,220.2,305.5,472.2,97.9,112.1,237.1,413.5,21.2,29.0,125.8,278.7
480,1961-10-31,D,9.3,1.9,221.6,69.4,13.2,October,1961,5.4,8.1,25.4,160.1,1.7,1.7,2.6,5.8,196.2,206.6,220.2,305.5,73.2,97.9,112.1,237.1,16.1,21.2,29.0,125.8
481,1961-11-30,D,25.7,7.6,332.7,94.9,15.7,November,1961,9.3,5.4,8.1,25.4,1.9,1.7,1.7,2.6,221.6,196.2,206.6,220.2,69.4,73.2,97.9,112.1,13.2,16.1,21.2,29.0
482,1961-12-31,D,53.4,17.7,532.0,166.8,48.3,December,1961,25.7,9.3,5.4,8.1,7.6,1.9,1.7,1.7,332.7,221.6,196.2,206.6,94.9,69.4,73.2,97.9,15.7,13.2,16.1,21.2
483,1962-01-31,D,35.8,8.8,323.2,132.2,47.5,January,1962,53.4,25.7,9.3,5.4,17.7,7.6,1.9,1.7,532.0,332.7,221.6,196.2,166.8,94.9,69.4,73.2,48.3,15.7,13.2,16.1
484,1962-02-28,D,144.3,72.4,1252.6,674.7,410.1,February,1962,35.8,53.4,25.7,9.3,8.8,17.7,7.6,1.9,323.2,532.0,332.7,221.6,132.2,166.8,94.9,69.4,47.5,48.3,15.7,13.2
485,1962-03-31,BN,94.7,49.1,698.5,418.7,246.2,March,1962,144.3,35.8,53.4,25.7,72.4,8.8,17.7,7.6,1252.6,323.2,532.0,332.7,674.7,132.2,166.8,94.9,410.1,47.5,48.3,15.7
486,1962-04-30,BN,258.7,21.1,595.2,856.8,616.1,April,1962,94.7,144.3,35.8,53.4,49.1,72.4,8.8,17.7,698.5,1252.6,323.2,532.0,418.7,674.7,132.2,166.8,246.2,410.1,47.5,48.3
487,1962-05-31,BN,175.5,10.5,422.0,572.0,424.1,May,1962,258.7,94.7,144.3,35.8,21.1,49.1,72.4,8.8,595.2,698.5,1252.6,323.2,856.8,418.7,674.7,132.2,616.1,246.2,410.1,47.5
488,1962-06-30,BN,111.9,4.9,282.3,311.9,275.3,June,1962,175.5,258.7,94.7,144.3,10.5,21.1,49.1,72.4,422.0,595.2,698.5,1252.6,572.0,856.8,418.7,674.7,424.1,616.1,246.2,410.1
489,1962-07-31,BN,21.7,2.2,207.7,139.4,56.1,July,1962,111.9,175.5,258.7,94.7,4.9,10.5,21.1,49.1,282.3,422.0,595.2,698.5,311.9,572.0,856.8,418.7,275.3,424.1,616.1,246.2
490,1962-08-31,BN,13.8,1.8,205.3,95.8,14.6,August,1962,21.7,111.9,175.5,258.7,2.2,4.9,10.5,21.1,207.7,282.3,422.0,595.2,139.4,311.9,572.0,856.8,56.1,275.3,424.1,616.1
491,1962-09-30,BN,4.3,1.3,189.0,77.8,8.2,September,1962,13.8,21.7,111.9,175.5,1.8,2.2,4.9,10.5,205.3,207.7,282.3,422.0,95.8,139.4,311.9,572.0,14.6,56.1,275.3,424.1
492,1962-10-31,BN,123.9,15.9,658.4,824.2,349.9,October,1962,4.3,13.8,21.7,111.9,1.3,1.8,2.2,4.9,189.0,205.3,207.7,282.3,77.8,95.8,139.4,311.9,8.2,14.6,56.1,275.3
493,1962-11-30,BN,65.2,7.1,312.7,197.5,54.0,November,1962,123.9,4.3,13.8,21.7,15.9,1.3,1.8,2.2,658.4,189.0,205.3,207.7,824.2,77.8,95.8,139.4,349.9,8.2,14.6,56.1
494,1962-12-31,BN,184.3,19.5,633.7,491.9,186.0,December,1962,65.2,123.9,4.3,13.8,7.1,15.9,1.3,1.8,312.7,658.4,189.0,205.3,197.5,824.2,77.8,95.8,54.0,349.9,8.2,14.6
495,1963-01-31,BN,63.3,11.9,386.5,415.1,285.7,January,1963,184.3,65.2,123.9,4.3,19.5,7.1,15.9,1.3,633.7,312.7,658.4,189.0,491.9,197.5,824.2,77.8,186.0,54.0,349.9,8.2
496,1963-02-28,AN,299.1,44.3,908.2,1105.9,714.9,February,1963,63.3,184.3,65.2,123.9,11.9,19.5,7.1,15.9,386.5,633.7,312.7,658.4,415.1,491.9,197.5,824.2,285.7,186.0,54.0,349.9
497,1963-03-31,AN,90.5,30.0,658.9,432.5,220.7,March,1963,299.1,63.3,184.3,65.2,44.3,11.9,19.5,7.1,908.2,386.5,633.7,312.7,1105.9,415.1,491.9,197.5,714.9,285.7,186.0,54.0
498,1963-04-30,AN,283.6,95.5,1632.7,1296.7,637.5,April,1963,90.5,299.1,63.3,184.3,30.0,44.3,11.9,19.5,658.9,908.2,386.5,633.7,432.5,1105.9,415.1,491.9,220.7,714.9,285.7,186.0
499,1963-05-31,W,320.7,26.0,751.6,926.6,780.6,May,1963,283.6,90.5,299.1,63.3,95.5,30.0,44.3,11.9,1632.7,658.9,908.2,386.5,1296.7,432.5,1105.9,415.1,637.5,220.7,714.9,285.7
500,1963-06-30,W,102.2,8.1,343.8,333.3,291.8,June,1963,320.7,283.6,90.5,299.1,26.0,95.5,30.0,44.3,751.6,1632.7,658.9,908.2,926.6,1296.7,432.5,1105.9,780.6,637.5,220.7,714.9
501,1963-07-31,W,27.0,7.4,267.3,186.5,77.2,July,1963,102.2,320.7,283.6,90.5,8.1,26.0,95.5,30.0,343.8,751.6,1632.7,658.9,333.3,926.6,1296.7,432.5,291.8,780.6,637.5,220.7
502,1963-08-31,W,5.1,11.2,231.1,134.3,27.9,August,1963,27.0,102.2,320.7,283.6,7.4,8.1,26.0,95.5,267.3,343.8,751.6,1632.7,186.5,333.3,926.6,1296.7,77.2,291.8,780.6,637.5
503,1963-09-30,W,6.0,10.3,217.8,132.5,23.3,September,1963,5.1,27.0,102.2,320.7,11.2,7.4,8.1,26.0,231.1,267.3,343.8,751.6,134.3,186.5,333.3,926.6,27.9,77.2,291.8,780.6
504,1963-10-31,W,21.9,8.6,256.1,132.3,35.2,October,1963,6.0,5.1,27.0,102.2,10.3,11.2,7.4,8.1,217.8,231.1,267.3,343.8,132.5,134.3,186.5,333.3,23.3,27.9,77.2,291.8
505,1963-11-30,W,131.3,27.0,487.6,323.6,201.2,November,1963,21.9,6.0,5.1,27.0,8.6,10.3,11.2,7.4,256.1,217.8,231.1,267.3,132.3,132.5,134.3,186.5,35.2,23.3,27.9,77.2
506,1963-12-31,W,59.4,11.0,298.1,184.5,100.4,December,1963,131.3,21.9,6.0,5.1,27.0,8.6,10.3,11.2,487.6,256.1,217.8,231.1,323.6,132.3,132.5,134.3,201.2,35.2,23.3,27.9
507,1964-01-31,W,88.9,33.6,595.4,292.6,153.1,January,1964,59.4,131.3,21.9,6.0,11.0,27.0,8.6,10.3,298.1,487.6,256.1,217.8,184.5,323.6,132.3,132.5,100.4,201.2,35.2,23.3
508,1964-02-29,AN,68.2,16.8,354.7,214.8,109.3,February,1964,88.9,59.4,131.3,21.9,33.6,11.0,27.0,8.6,595.4,298.1,487.6,256.1,292.6,184.5,323.6,132.3,153.1,100.4,201.2,35.2
509,1964-03-31,BN,59.7,11.9,355.9,256.4,131.2,March,1964,68.2,88.9,59.4,131.3,16.8,33.6,11.0,27.0,354.7,595.4,298.1,487.6,214.8,292.6,184.5,323.6,109.3,153.1,100.4,201.2
510,1964-04-30,BN,83.2,18.8,364.5,418.8,312.9,April,1964,59.7,68.2,88.9,59.4,11.9,16.8,33.6,11.0,355.9,354.7,595.4,298.1,256.4,214.8,292.6,184.5,131.2,109.3,153.1,100.4
511,1964-05-31,D,93.8,7.5,300.5,417.5,414.9,May,1964,83.2,59.7,68.2,88.9,18.8,11.9,16.8,33.6,364.5,355.9,354.7,595.4,418.8,256.4,214.8,292.6,312.9,131.2,109.3,153.1
512,1964-06-30,D,69.6,0.0,317.5,248.4,202.4,June,1964,93.8,83.2,59.7,68.2,7.5,18.8,11.9,16.8,300.5,364.5,355.9,354.7,417.5,418.8,256.4,214.8,414.9,312.9,131.2,109.3
513,1964-07-31,D,25.9,0.0,201.2,145.7,44.8,July,1964,69.6,93.8,83.2,59.7,0.0,7.5,18.8,11.9,317.5,300.5,364.5,355.9,248.4,417.5,418.8,256.4,202.4,414.9,312.9,131.2
514,1964-08-31,D,18.1,0.0,187.1,103.4,18.5,August,1964,25.9,69.6,93.8,83.2,0.0,0.0,7.5,18.8,201.2,317.5,300.5,364.5,145.7,248.4,417.5,418.8,44.8,202.4,414.9,312.9
515,1964-09-30,D,13.9,0.0,187.0,95.4,11.1,September,1964,18.1,25.9,69.6,93.8,0.0,0.0,0.0,7.5,187.1,201.2,317.5,300.5,103.4,145.7,248.4,417.5,18.5,44.8,202.4,414.9
516,1964-10-31,D,17.7,0.7,211.4,97.9,15.4,October,1964,13.9,18.1,25.9,69.6,0.0,0.0,0.0,0.0,187.0,187.1,201.2,317.5,95.4,103.4,145.7,248.4,11.1,18.5,44.8,202.4
517,1964-11-30,D,53.3,15.2,322.2,170.5,64.6,November,1964,17.7,13.9,18.1,25.9,0.7,0.0,0.0,0.0,211.4,187.0,187.1,201.2,97.9,95.4,103.4,145.7,15.4,11.1,18.5,44.8
518,1964-12-31,D,536.5,98.3,1611.6,1999.4,1504.5,December,1964,53.3,17.7,13.9,18.1,15.2,0.7,0.0,0.0,322.2,211.4,187.0,187.1,170.5,97.9,95.4,103.4,64.6,15.4,11.1,18.5
519,1965-01-31,D,221.7,76.4,1339.7,1207.0,777.4,January,1965,536.5,53.3,17.7,13.9,98.3,15.2,0.7,0.0,1611.6,322.2,211.4,187.0,1999.4,170.5,97.9,95.4,1504.5,64.6,15.4,11.1
520,1965-02-28,W,110.0,20.2,583.3,561.3,284.2,February,1965,221.7,536.5,53.3,17.7,76.4,98.3,15.2,0.7,1339.7,1611.6,322.2,211.4,1207.0,1999.4,170.5,97.9,777.4,1504.5,64.6,15.4
521,1965-03-31,W,94.7,14.2,443.7,535.7,265.6,March,1965,110.0,221.7,536.5,53.3,20.2,76.4,98.3,15.2,583.3,1339.7,1611.6,322.2,561.3,1207.0,1999.4,170.5,284.2,777.4,1504.5,64.6
522,1965-04-30,AN,255.7,61.0,1002.3,1036.4,611.3,April,1965,94.7,110.0,221.7,536.5,14.2,20.2,76.4,98.3,443.7,583.3,1339.7,1611.6,535.7,561.3,1207.0,1999.4,265.6,284.2,777.4,1504.5
523,1965-05-31,W,203.3,16.9,485.1,757.9,535.1,May,1965,255.7,94.7,110.0,221.7,61.0,14.2,20.2,76.4,1002.3,443.7,583.3,1339.7,1036.4,535.7,561.3,1207.0,611.3,265.6,284.2,777.4
524,1965-06-30,W,97.3,5.0,284.3,374.4,338.6,June,1965,203.3,255.7,94.7,110.0,16.9,61.0,14.2,20.2,485.1,1002.3,443.7,583.3,757.9,1036.4,535.7,561.3,535.1,611.3,265.6,284.2
525,1965-07-31,W,35.5,0.5,258.5,189.7,132.3,July,1965,97.3,203.3,255.7,94.7,5.0,16.9,61.0,14.2,284.3,485.1,1002.3,443.7,374.4,757.9,1036.4,535.7,338.6,535.1,611.3,265.6
526,1965-08-31,W,25.1,0.9,226.8,160.7,89.7,August,1965,35.5,97.3,203.3,255.7,0.5,5.0,16.9,61.0,258.5,284.3,485.1,1002.3,189.7,374.4,757.9,1036.4,132.3,338.6,535.1,611.3
527,1965-09-30,W,14.0,0.2,214.3,118.0,44.5,September,1965,25.1,35.5,97.3,203.3,0.9,0.5,5.0,16.9,226.8,258.5,284.3,485.1,160.7,189.7,374.4,757.9,89.7,132.3,338.6,535.1
528,1965-10-31,W,12.0,2.0,228.6,116.5,27.5,October,1965,14.0,25.1,35.5,97.3,0.2,0.9,0.5,5.0,214.3,226.8,258.5,284.3,118.0,160.7,189.7,374.4,44.5,89.7,132.3,338.6
529,1965-11-30,W,102.1,51.9,500.3,247.7,76.1,November,1965,12.0,14.0,25.1,35.5,2.0,0.2,0.9,0.5,228.6,214.3,226.8,258.5,116.5,118.0,160.7,189.7,27.5,44.5,89.7,132.3
530,1965-12-31,W,55.8,19.4,344.6,190.2,72.9,December,1965,102.1,12.0,14.0,25.1,51.9,2.0,0.2,0.9,500.3,228.6,214.3,226.8,247.7,116.5,118.0,160.7,76.1,27.5,44.5,89.7
531,1966-01-31,W,95.7,51.1,718.6,292.0,105.3,January,1966,55.8,102.1,12.0,14.0,19.4,51.9,2.0,0.2,344.6,500.3,228.6,214.3,190.2,247.7,116.5,118.0,72.9,76.1,27.5,44.5
532,1966-02-28,AN,82.3,48.8,604.5,219.3,103.6,February,1966,95.7,55.8,102.1,12.0,51.1,19.4,51.9,2.0,718.6,344.6,500.3,228.6,292.0,190.2,247.7,116.5,105.3,72.9,76.1,27.5
533,1966-03-31,BN,217.5,53.2,890.7,447.2,237.4,March,1966,82.3,95.7,55.8,102.1,48.8,51.1,19.4,51.9,604.5,718.6,344.6,500.3,219.3,292.0,190.2,247.7,103.6,105.3,72.9,76.1
534,1966-04-30,BN,334.4,27.3,712.8,693.0,412.9,April,1966,217.5,82.3,95.7,55.8,53.2,48.8,51.1,19.4,890.7,604.5,718.6,344.6,447.2,219.3,292.0,190.2,237.4,103.6,105.3,72.9
535,1966-05-31,BN,266.2,7.8,395.3,436.0,285.6,May,1966,334.4,217.5,82.3,95.7,27.3,53.2,48.8,51.1,712.8,890.7,604.5,718.6,693.0,447.2,219.3,292.0,412.9,237.4,103.6,105.3
536,1966-06-30,BN,80.4,2.3,263.5,180.3,64.9,June,1966,266.2,334.4,217.5,82.3,7.8,27.3,53.2,48.8,395.3,712.8,890.7,604.5,436.0,693.0,447.2,219.3,285.6,412.9,237.4,103.6
537,1966-07-31,BN,35.9,0.3,226.9,115.9,21.0,July,1966,80.4,266.2,334.4,217.5,2.3,7.8,27.3,53.2,263.5,395.3,712.8,890.7,180.3,436.0,693.0,447.2,64.9,285.6,412.9,237.4
538,1966-08-31,BN,19.5,0.3,207.7,88.4,10.1,August,1966,35.9,80.4,266.2,334.4,0.3,2.3,7.8,27.3,226.9,263.5,395.3,712.8,115.9,180.3,436.0,693.0,21.0,64.9,285.6,412.9
539,1966-09-30,BN,15.7,0.0,205.9,80.9,10.8,September,1966,19.5,35.9,80.4,266.2,0.3,0.3,2.3,7.8,207.7,226.9,263.5,395.3,88.4,115.9,180.3,436.0,10.1,21.0,64.9,285.6
540,1966-10-31,BN,14.0,0.6,212.7,74.5,20.7,October,1966,15.7,19.5,35.9,80.4,0.0,0.3,0.3,2.3,205.9,207.7,226.9,263.5,80.9,88.4,115.9,180.3,10.8,10.1,21.0,64.9
541,1966-11-30,BN,123.6,27.2,540.5,284.8,79.0,November,1966,14.0,15.7,19.5,35.9,0.6,0.0,0.3,0.3,212.7,205.9,207.7,226.9,74.5,80.9,88.4,115.9,20.7,10.8,10.1,21.0
542,1966-12-31,BN,154.1,53.1,901.8,492.7,258.4,December,1966,123.6,14.0,15.7,19.5,27.2,0.6,0.0,0.3,540.5,212.7,205.9,207.7,284.8,74.5,80.9,88.4,79.0,20.7,10.8,10.1
543,1967-01-31,BN,128.0,51.0,738.2,762.5,411.5,January,1967,154.1,123.6,14.0,15.7,53.1,27.2,0.6,0.0,901.8,540.5,212.7,205.9,492.7,284.8,74.5,80.9,258.4,79.0,20.7,10.8
544,1967-02-28,W,147.5,43.1,749.5,573.1,278.6,February,1967,128.0,154.1,123.6,14.0,51.0,53.1,27.2,0.6,738.2,901.8,540.5,212.7,762.5,492.7,284.8,74.5,411.5,258.4,79.0,20.7
545,1967-03-31,AN,172.6,55.9,1005.2,892.9,548.8,March,1967,147.5,128.0,154.1,123.6,43.1,51.0,53.1,27.2,749.5,738.2,901.8,540.5,573.1,762.5,492.7,284.8,278.6,411.5,258.4,79.0
546,1967-04-30,AN,134.2,81.0,999.2,619.8,456.9,April,1967,172.6,147.5,128.0,154.1,55.9,43.1,51.0,53.1,1005.2,749.5,738.2,901.8,892.9,573.1,762.5,492.7,548.8,278.6,411.5,258.4
547,1967-05-31,W,400.8,41.5,932.5,1282.0,887.8,May,1967,134.2,172.6,147.5,128.0,81.0,55.9,43.1,51.0,999.2,1005.2,749.5,738.2,619.8,892.9,573.1,762.5,456.9,548.8,278.6,411.5
548,1967-06-30,W,250.3,13.9,530.5,904.9,751.0,June,1967,400.8,134.2,172.6,147.5,41.5,81.0,55.9,43.1,932.5,999.2,1005.2,749.5,1282.0,619.8,892.9,573.1,887.8,456.9,548.8,278.6
549,1967-07-31,W,66.6,3.9,299.0,287.0,275.8,July,1967,250.3,400.8,134.2,172.6,13.9,41.5,81.0,55.9,530.5,932.5,999.2,1005.2,904.9,1282.0,619.8,892.9,751.0,887.8,456.9,548.8
550,1967-08-31,W,26.8,2.9,262.6,145.4,72.9,August,1967,66.6,250.3,400.8,134.2,3.9,13.9,41.5,81.0,299.0,530.5,932.5,999.2,287.0,904.9,1282.0,619.8,275.8,751.0,887.8,456.9
551,1967-09-30,W,8.9,9.4,233.0,114.2,27.5,September,1967,26.8,66.6,250.3,400.8,2.9,3.9,13.9,41.5,262.6,299.0,530.5,932.5,145.4,287.0,904.9,1282.0,72.9,275.8,751.0,887.8
552,1967-10-31,W,19.2,5.7,265.7,122.4,26.7,October,1967,8.9,26.8,66.6,250.3,9.4,2.9,3.9,13.9,233.0,262.6,299.0,530.5,114.2,145.4,287.0,904.9,27.5,72.9,275.8,751.0
553,1967-11-30,W,23.4,5.8,252.6,129.4,60.8,November,1967,19.2,8.9,26.8,66.6,5.7,9.4,2.9,3.9,265.7,233.0,262.6,299.0,122.4,114.2,145.4,287.0,26.7,27.5,72.9,275.8
554,1967-12-31,W,36.6,12.8,318.0,177.4,92.4,December,1967,23.4,19.2,8.9,26.8,5.8,5.7,9.4,2.9,252.6,265.7,233.0,262.6,129.4,122.4,114.2,145.4,60.8,26.7,27.5,72.9
555,1968-01-31,W,101.8,19.6,414.4,335.7,137.5,January,1968,36.6,23.4,19.2,8.9,12.8,5.8,5.7,9.4,318.0,252.6,265.7,233.0,177.4,129.4,122.4,114.2,92.4,60.8,26.7,27.5
556,1968-02-29,AN,292.0,61.9,1036.8,811.2,411.1,February,1968,101.8,36.6,23.4,19.2,19.6,12.8,5.8,5.7,414.4,318.0,252.6,265.7,335.7,177.4,129.4,122.4,137.5,92.4,60.8,26.7
557,1968-03-31,AN,163.9,28.1,745.6,595.5,282.0,March,1968,292.0,101.8,36.6,23.4,61.9,19.6,12.8,5.8,1036.8,414.4,318.0,252.6,811.2,335.7,177.4,129.4,411.1,137.5,92.4,60.8
558,1968-04-30,BN,142.5,14.8,444.9,479.8,282.2,April,1968,163.9,292.0,101.8,36.6,28.1,61.9,19.6,12.8,745.6,1036.8,414.4,318.0,595.5,811.2,335.7,177.4,282.0,411.1,137.5,92.4
559,1968-05-31,BN,144.3,16.9,365.1,387.8,248.3,May,1968,142.5,163.9,292.0,101.8,14.8,28.1,61.9,19.6,444.9,745.6,1036.8,414.4,479.8,595.5,811.2,335.7,282.2,282.0,411.1,137.5
560,1968-06-30,BN,58.7,13.9,251.1,197.9,96.8,June,1968,144.3,142.5,163.9,292.0,16.9,14.8,28.1,61.9,365.1,444.9,745.6,1036.8,387.8,479.8,595.5,811.2,248.3,282.2,282.0,411.1
561,1968-07-31,BN,9.9,20.0,216.7,131.7,22.9,July,1968,58.7,144.3,142.5,163.9,13.9,16.9,14.8,28.1,251.1,365.1,444.9,745.6,197.9,387.8,479.8,595.5,96.8,248.3,282.2,282.0
562,1968-08-31,BN,6.9,13.4,234.4,114.5,26.4,August,1968,9.9,58.7,144.3,142.5,20.0,13.9,16.9,14.8,216.7,251.1,365.1,444.9,131.7,197.9,387.8,479.8,22.9,96.8,248.3,282.2
563,1968-09-30,BN,9.2,1.7,226.8,90.7,24.1,September,1968,6.9,9.9,58.7,144.3,13.4,20.0,13.9,16.9,234.4,216.7,251.1,365.1,114.5,131.7,197.9,387.8,26.4,22.9,96.8,248.3
564,1968-10-31,BN,13.1,3.2,253.4,129.1,34.1,October,1968,9.2,6.9,9.9,58.7,1.7,13.4,20.0,13.9,226.8,234.4,216.7,251.1,90.7,114.5,131.7,197.9,24.1,26.4,22.9,96.8
565,1968-11-30,BN,40.1,6.6,279.0,168.9,106.3,November,1968,13.1,9.2,6.9,9.9,3.2,1.7,13.4,20.0,253.4,226.8,234.4,216.7,129.1,90.7,114.5,131.7,34.1,24.1,26.4,22.9
566,1968-12-31,BN,89.1,29.1,529.8,329.0,135.6,December,1968,40.1,13.1,9.2,6.9,6.6,3.2,1.7,13.4,279.0,253.4,226.8,234.4,168.9,129.1,90.7,114.5,106.3,34.1,24.1,26.4
567,1969-01-31,BN,154.6,97.5,1426.2,1642.0,1050.3,January,1969,89.1,40.1,13.1,9.2,29.1,6.6,3.2,1.7,529.8,279.0,253.4,226.8,329.0,168.9,129.1,90.7,135.6,106.3,34.1,24.1
